1.2146
1.0119
0.52871
0.028763
-0.46087
-0.31576
-0.27788
1.0951
2.1272
1.1027
1.0772
0.49253
0.020687
-0.51454
-1.0584
-0.0088073
0.16805
0.27512
-1.1215
-0.931
0.16334
0.61347
0.085901
-0.20839
-0.87245
