-1.0354
-0.85415
-0.10111
1.1151
-1.1052
0.031422
0.5108
0.85011
1.7187
-0.17629
-0.86443
0.06833
1.2051
-1.702
-0.54319
0.87195
-1.1595
-1.6336
-0.16099
0.012862
0.68373
-0.24363
1.0691
0.4001
1.5185
