-4.0153,-1.7668
-2.482,-1.5065
0.27035,0.91243
-2.1187,-4.9859
0.57783,-5.8484
0.43616,-0.43197
-0.66277,0.21697
-1.0266,-0.89083
-5.0826,5.2157
-4.643,-2.4154
-2.0048,2.1662
-3.2372,-1.1844
-0.78656,-1.8321
-0.42448,-0.39078
3.1691,-2.8326
